grammatical_error,punctuation_mark,uppercase_letter,passive_sentence,positive_sentiment,negative_sentiment,positive_emotion,negative_emotion,modal_verb,strong_modal,weak_modal,avg_word_length,avg_sentence_length,log_word_count,fog_index,emotiveness
2,2.75,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333,6.0,3.178,2.5,0.417
0,2.667,0.031,0.333,0.143,0.0,0.0,0.0,0.0,0.0,0.0,5.286,14.0,3.738,5.686,0.3
4,2.125,0.06,0.125,0.111,0.0,0.0,0.0,0.0,0.0,0.0,6.13,6.75,3.989,2.767,0.4
10,4.667,0.066,0.167,0.058,0.0,0.0,0.0,0.0,0.2,0.067,4.983,20.0,4.787,8.05,0.396
2,2.846,0.074,0.308,0.106,0.0,0.0,0.0,0.0,0.0,0.0,5.318,11.615,5.017,4.699,0.342
6,3.625,0.133,0.0,0.05,0.0,0.0,0.0,0.053,0.0,0.053,5.364,15.125,4.796,6.1,0.2
0,3.5,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.667,9.75,3.664,3.972,0.091
9,17.0,0.028,0.5,0.025,0.0,0.0,0.0,0.0,0.0,0.0,5.753,40.5,4.394,16.235,0.238
5,3.222,0.39,0.111,0.066,0.0,0.0,0.0,0.1,0.1,0.0,4.802,13.444,4.796,5.427,0.229
4,9.0,0.715,0.2,0.032,0.0,0.0,0.0,0.0,0.0,0.0,5.952,12.6,4.143,5.116,0.31
3,3.0,0.049,0.0,0.052,0.0,0.0,0.0,0.5,0.5,0.0,5.241,9.667,4.06,3.908,0.217
5,79.0,0.265,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,5.69,100.0,4.605,40.048,0.304
3,13.0,0.014,0.0,0.063,0.0,0.0,0.0,0.222,0.111,0.111,5.406,64.0,4.159,25.656,0.481
2,3.333,0.039,0.167,0.103,0.0,0.0,0.0,0.0,0.0,0.0,5.308,13.0,4.357,5.251,0.5
5,8.5,0.251,0.0,0.068,0.0,0.0,0.0,0.25,0.5,0.0,5.945,18.25,4.29,7.355,0.583
3,3.8,0.164,0.2,0.019,0.0,0.0,0.0,0.25,0.25,0.0,5.519,10.4,3.951,4.222,0.227
2,1.0,0.08,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,5.5,16.0,2.773,6.45,0.25
14,19.0,0.136,1.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,7.95,60.0,4.094,24.067,0.4
2,2.429,0.064,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.143,4.357,4.534,0.516
6,4.5,0.05,0.5,0.075,0.0,0.0,0.0,0.0,0.0,0.0,6.025,20.0,3.689,8.05,0.316
3,4,0.102,0.0,0.0,0.0,0.0,0.0,0,0,0,8.429,7.0,1.946,2.857,0.0
11,16,0.946,0.0,0.065,0.0,0.0,0.0,0,0,0,6.804,11.5,3.829,4.643,0.643
26,4.286,0.033,0.214,0.066,0.006,0.0,0.0,0.0,0.024,0.0,5.736,22.714,5.762,9.161,0.3
4,5.857,0.17,0.143,0.096,0.0,0.0,0.0,0.2,0.0,0.2,5.479,10.429,4.29,4.226,0.4
21,11.0,0.077,0.667,0.034,0.0,0.0,0.0,0.071,0.0,0.071,5.622,39.667,4.779,15.907,0.273
27,17.0,0.129,0.5,0.042,0.0,0.0,0.0,0.167,0.167,0.0,6.705,47.5,4.554,19.029,0.415
12,12.25,0.165,0.25,0.071,0.008,0.0,0.0,0.0,0.0,0.0,6.063,31.5,4.836,12.683,0.299
2,1.667,0.223,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,5.355,5.167,3.434,2.106,0.143
6,1.9,0.033,0.1,0.035,0.0,0.0,0.0,0.0,0.0,0.0,5.353,8.5,4.443,3.452,0.378
5,1.917,0.079,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,4.6,7.5,4.5,3.053,0.19
5,4.667,0.138,0.333,0.025,0.013,0.0,0.0,0.111,0.111,0.222,5.35,26.667,4.382,10.717,0.313
3,3.286,0.938,0.0,0.085,0.008,0.0,0.0,0.0,0.077,0.0,4.961,9.214,4.86,3.738,0.367
5,7.0,0.963,0.0,0.079,0.0,0.0,0.0,0.1,0.1,0.1,5.149,20.2,4.615,8.116,0.289
3,2.0,0.075,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.122,10.25,3.714,4.129,0.444
5,8.333,0.014,0.333,0.069,0.014,0.0,0.0,0.0,0.0,0.0,6.111,24.0,4.277,9.706,0.389
7,3.25,0.032,0.25,0.087,0.0,0.0,0.0,0.0,0.0,0.0,6.109,23.0,4.522,9.313,0.395
42,20.0,0.103,1.0,0.023,0.006,0.0,0.0,0.071,0.071,0.0,6.907,86.0,5.147,34.44,0.299
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,3.0,1.099,1.2,1.0
3,1.933,0.155,0.2,0.088,0.014,0.0,0.0,0.067,0.067,0.0,5.136,9.8,4.99,3.969,0.528
4,7.333,0.121,0.667,0.056,0.0,0.0,0.0,0.0,0.0,0.0,5.577,23.667,4.263,9.506,0.294
1,5.25,0.243,0.0,0.141,0.0,0.0,0.0,0.0,0.0,0.0,5.765,21.25,4.443,8.556,0.559
29,24.875,0.215,0.125,0.032,0.0,0.0,0.0,0.083,0.0,0.083,5.658,19.75,5.063,7.938,0.318
1,2.0,0.341,0.0,0.156,0.0,0.0,0.0,0.0,0.0,0.0,6.5,16.0,3.466,6.475,0.316
3,2.714,0.169,0.143,0.046,0.011,0.0,0.0,0.714,0.429,0.429,4.701,12.429,4.466,5.022,0.483
1,1,0.029,0.0,0.0,0.0,0.0,0.0,0,0,0,6.8,5.0,1.609,2.0,0.0
13,8.6,0.078,0.2,0.07,0.0,0.0,0.0,0.0,0.0,0.0,6.014,28.4,4.956,11.43,0.348
4,2.25,0.063,0.25,0.063,0.0,0.0,0.0,0.0,0.0,0.0,5.271,12.0,3.871,4.858,0.167
11,6.5,0.299,0.0,0.074,0.029,0.0,0.0,0.0,0.0,0.0,6.676,34.0,4.22,13.641,0.407
2,4.0,0.003,0.5,0.066,0.0,0.0,0.0,0.0,0.0,0.0,5.77,30.5,4.111,12.285,0.269
12,12.25,0.167,0.25,0.072,0.008,0.0,0.0,0.0,0.0,0.0,6.128,31.25,4.828,12.583,0.318
8,6.333,0.143,0.333,0.062,0.0,0.0,0.0,0.2,0.0,0.2,5.646,21.667,4.174,8.728,0.231
3,4.0,0.037,0.5,0.116,0.0,0.0,0.0,0.2,0.0,0.2,4.977,21.5,3.761,8.665,0.15
2,18.0,0.956,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,5.5,40.0,3.689,16.04,0.222
2,2.0,0.04,0.333,0.024,0.0,0.0,0.0,0.0,0.0,0.0,5.69,7.0,3.738,2.867,0.2
3,3.0,0.089,0.333,0.122,0.0,0.0,0.0,0.143,0.143,0.143,5.265,16.333,3.892,6.582,0.421
4,3.75,0.03,0.5,0.053,0.0,0.0,0.0,0.0,0.0,0.0,5.702,14.25,4.043,5.763,0.435
8,82.0,0.258,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,5.704,108.0,4.682,43.256,0.356
9,6.5,0.96,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,6.517,14.5,4.06,5.855,0.48
3,17.0,0.209,0.333,0.036,0.0,0.0,0.0,0.0,0.0,0.0,5.56,28.0,4.431,11.248,0.184
3,13,0.967,0.0,0.106,0.0,0.0,0.0,1,1,0,5.149,7.833,3.85,3.159,0.786
6,3.273,0.115,0.273,0.068,0.006,0.0,0.0,0.118,0.059,0.059,5.415,16.0,5.17,6.473,0.477
2,6.0,0.04,1.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,6.526,19.0,2.944,7.642,0.375
0,0,0.087,0.0,0.0,0.0,0.0,0.0,0,0,0,4.6,5.0,1.609,2.0,0.0
8,7.0,0.119,1.0,0.054,0.0,0.0,0.0,0.0,0.0,0.0,7.27,37.0,3.611,14.876,0.286
11,10.143,0.654,0.0,0.093,0.009,0.0,0.0,0.0,0.0,0.0,5.389,15.429,4.682,6.242,0.265
7,5.5,0.064,0.25,0.062,0.0,0.0,0.0,0.0,0.0,0.0,5.669,16.25,4.868,6.571,0.321
2,3.333,0.076,0.5,0.077,0.015,0.0,0.0,0.143,0.0,0.143,4.846,10.833,4.174,4.382,0.481
0,1.25,0.079,0.0,0.044,0.0,0.0,0.0,0.25,0.0,0.25,4.382,8.5,4.22,3.435,0.407
6,3.545,0.064,0.0,0.061,0.0,0.0,0.0,0.118,0.0,0.118,5.037,14.909,5.1,6.017,0.357
12,3.9,0.032,0.1,0.082,0.0,0.0,0.0,0.105,0.053,0.053,5.572,19.4,5.268,7.83,0.33
5,5.4,0.377,0.0,0.107,0.0,0.0,0.0,0.5,0.5,0.0,6.143,5.6,3.332,2.254,0.545
24,2.083,0.02,0.417,0.041,0.006,0.0,0.0,0.0,0.0,0.0,5.747,14.167,5.136,5.716,0.39
10,5.0,0.076,0.0,0.069,0.0,0.0,0.0,0.0,0.091,0.0,6.308,13.0,4.868,5.268,0.25
0,1,0.233,0.0,0.167,0.0,0.0,0.0,0,0,0,5.0,6.0,1.792,2.4,1.0
8,3.429,0.109,0.143,0.055,0.008,0.0,0.0,0.0,0.125,0.0,5.406,9.143,4.852,3.735,0.34
12,4.333,0.211,0.0,0.065,0.006,0.0,0.0,0.071,0.0,0.071,5.413,17.222,5.043,6.958,0.365
5,3.25,0.042,0.25,0.059,0.01,0.0,0.0,0.125,0.125,0.0,5.147,25.5,4.625,10.251,0.311
5,6.429,0.067,0.286,0.028,0.0,0.0,0.0,0.25,0.0,0.25,5.301,20.429,4.963,8.225,0.323
10,3.167,0.069,0.083,0.054,0.0,0.0,0.0,0.25,0.188,0.063,5.121,12.417,5.004,5.018,0.295
1,3.0,0.021,1.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,4.273,22.0,3.091,8.855,0.222
6,3.111,0.023,0.222,0.087,0.008,0.0,0.0,0.083,0.0,0.083,5.52,14.111,4.844,5.711,0.373
9,4.714,0.191,0.0,0.112,0.0,0.0,0.0,0.0,0.083,0.0,5.766,15.286,4.673,6.17,0.396
3,6.5,0.021,0.25,0.099,0.012,0.0,0.0,0.0,0.0,0.0,5.765,20.25,4.394,8.174,0.349
6,3.4,0.239,0.0,0.1,0.0,0.0,0.0,0.2,0.2,0.0,5.237,16.0,4.382,6.455,0.314
6,13.0,0.96,0.0,0.069,0.01,0.0,0.0,0.125,0.125,0.0,5.51,51.0,4.625,20.459,0.179
1,10.0,0.172,1.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,5.821,28.0,3.332,11.257,0.286
8,3.0,0.028,0.167,0.039,0.0,0.0,0.0,0.071,0.0,0.071,5.243,17.167,4.635,6.917,0.327
5,5.5,0.04,1.0,0.108,0.0,0.0,0.0,0.125,0.125,0.0,5.723,32.5,4.174,13.068,0.462
7,5.333,0.041,0.0,0.063,0.0,0.0,0.0,0.0,0.167,0.0,6.422,21.333,4.159,8.608,0.257
10,4.333,0.05,0.0,0.054,0.0,0.0,0.0,0.143,0.143,0.0,6.797,24.667,4.304,9.97,0.344
4,2.571,0.039,0.0,0.08,0.0,0.0,0.0,0.25,0.25,0.0,5.16,10.714,4.317,4.334,0.258
3,4.667,0.151,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,5.188,10.667,3.466,4.304,0.462
15,4.133,0.048,0.2,0.067,0.004,0.0,0.0,0.0,0.0,0.0,5.803,15.867,5.472,6.404,0.396
11,21.0,0.142,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,6.545,55.0,4.007,22.044,0.171
6,4.5,0.029,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.0,5.915,17.75,4.263,7.156,0.323
2,2.1,0.048,0.1,0.06,0.0,0.0,0.0,0.111,0.0,0.111,5.542,8.3,4.419,3.387,0.278
1,1.667,0.024,0.0,0.111,0.0,0.0,0.0,0.25,0.25,0.0,5.75,12.0,3.584,4.844,0.294
8,5.125,0.02,0.375,0.122,0.008,0.0,0.0,0.095,0.0,0.143,5.221,16.375,4.875,6.596,0.419
5,16.0,0.036,1.0,0.101,0.0,0.0,0.0,0.0,0.0,0.0,5.594,69.0,4.234,27.635,0.333
2,16.0,0.188,1.0,0.069,0.0,0.0,0.0,0.0,0.0,0.0,5.69,29.0,3.367,11.641,0.385
4,2.667,0.055,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,5.277,10.833,4.174,4.376,0.385
5,5.8,0.212,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,5.685,18.4,4.522,7.408,0.163
2,2.0,0.038,0.0,0.1,0.0,0.0,0.0,0.0,0.25,0.0,5.95,10.0,3.689,4.13,0.438
18,5.714,0.042,0.286,0.052,0.012,0.0,0.0,0.0,0.071,0.0,5.769,24.714,5.153,9.96,0.217
14,14.5,0.208,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,6.158,47.5,4.554,19.051,0.333
4,9.0,0.038,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,5.595,42.0,3.738,16.829,0.333
4,24.0,0.035,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,5.759,54.0,3.989,21.637,0.789
9,6.25,0.04,0.25,0.06,0.0,0.0,0.0,0.0,0.125,0.0,5.769,33.5,4.898,13.475,0.375
6,7.5,0.088,0.0,0.093,0.009,0.0,0.0,0.0,0.111,0.0,5.472,27.0,4.682,10.844,0.477
4,4.125,0.068,0.25,0.069,0.008,0.0,0.0,0.053,0.0,0.053,5.215,16.25,4.868,6.552,0.317
2,2.0,0.195,0.0,0.174,0.0,0.0,0.0,0.0,0.0,0.0,4.913,23.0,3.135,9.252,1.143
0,2.0,0.056,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,4.714,7.0,3.738,2.838,0.25
2,5.0,0.011,0.0,0.069,0.0,0.0,0.0,0.0,0.0,0.0,6.448,14.5,3.367,5.883,0.235
3,3.0,0.114,0.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,6.279,17.0,4.22,6.882,0.314
13,6.429,0.046,0.143,0.052,0.01,0.0,0.0,0.0,0.0,0.0,6.146,13.714,4.564,5.552,0.207
2,2.667,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.441,11.333,3.526,4.568,0.176
1,9.0,0.716,1.0,0.119,0.0,0.0,0.0,0.0,0.0,0.0,5.286,42.0,3.738,16.867,0.25
15,5.2,0.112,0.3,0.108,0.0,0.0,0.0,0.0,0.071,0.0,5.525,22.3,5.407,9.019,0.353
13,9.833,0.077,0.167,0.049,0.005,0.0,0.0,0.0,0.0,0.0,4.689,30.5,5.209,12.237,0.333
12,5.778,0.044,0.333,0.063,0.005,0.0,0.0,0.053,0.053,0.0,6.041,24.556,5.398,9.898,0.429
2,2.5,0.038,0.333,0.082,0.0,0.0,0.0,0.0,0.125,0.0,5.288,12.167,4.29,4.938,0.175
8,15.5,0.055,0.0,0.08,0.011,0.0,0.0,0.0,0.0,0.0,5.483,43.5,4.466,17.464,0.512
4,3.5,0.029,0.125,0.079,0.0,0.0,0.0,0.0,0.167,0.0,5.158,14.25,4.736,5.753,0.45
7,7.25,0.054,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.0,5.989,23.75,4.554,9.555,0.395
3,1.818,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.073,5.0,4.007,2.036,0.231
4,2.636,0.171,0.091,0.112,0.017,0.0,0.0,0.077,0.077,0.0,5.681,10.545,4.754,4.284,0.396
8,3.889,0.09,0.0,0.089,0.012,0.0,0.0,0.0,0.0,0.0,5.734,18.778,5.13,7.573,0.536
1,18.0,0.994,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,4.833,36.0,3.584,14.456,0.286
14,6.667,0.044,0.333,0.083,0.0,0.0,0.0,0.0,0.0,0.0,5.625,24.0,4.277,9.633,0.313
5,31.9,0.607,0.1,0.133,0.0,0.0,0.0,0.2,0.1,0.1,5.522,11.3,4.727,4.591,0.413
3,3.0,0.045,0.0,0.055,0.0,0.0,0.0,0.167,0.0,0.167,6.0,11.0,4.007,4.48,0.222
6,3.3,0.977,0.0,0.089,0.0,0.0,0.0,0.0,0.0,0.0,5.089,11.2,4.718,4.519,0.28
9,18.0,0.14,0.0,0.098,0.0,0.0,0.0,0.0,0.0,0.0,7.415,41.0,3.714,16.429,0.391
2,1.923,0.217,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,5.015,5.154,4.205,2.121,0.25
3,4.222,0.944,0.0,0.085,0.0,0.0,0.0,0.2,0.2,0.0,5.394,7.889,4.263,3.234,0.344
2,1.0,0.099,1.0,0.118,0.0,0.0,0.0,0.0,0.0,0.0,5.353,17.0,2.833,6.847,0.375
1,3.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.667,21.0,3.045,8.457,0.571
7,16.0,0.103,0.0,0.069,0.014,0.0,0.0,0.5,0.0,0.5,5.875,72.0,4.277,28.861,0.481
2,2.0,0.072,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,5.56,6.25,3.219,2.564,0.182
5,2.1,0.118,0.1,0.037,0.0,0.0,0.0,0.125,0.0,0.125,5.268,8.2,4.407,3.329,0.184
3,13.0,0.039,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,5.524,42.0,3.738,16.886,0.182
0,2.0,0.351,0.5,0.059,0.0,0.0,0.0,0.0,0.0,0.0,5.529,8.5,2.833,3.471,0.2
0,1.25,0.053,0.25,0.175,0.0,0.0,0.0,0.0,0.0,0.0,5.15,10.0,3.689,4.04,0.5
6,79.0,0.258,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,5.794,102.0,4.625,40.851,0.34
11,15.5,0.065,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,6.318,44.0,4.477,17.65,0.419
5,4.4,0.031,0.2,0.081,0.0,0.0,0.0,0.0,0.0,0.0,5.608,14.8,4.304,5.985,0.257
6,4.429,0.036,0.0,0.078,0.0,0.0,0.0,0.0,0.0,0.0,5.364,18.429,4.86,7.427,0.274
10,4.0,0.106,0.143,0.061,0.01,0.0,0.0,0.0,0.0,0.0,5.653,14.0,4.585,5.673,0.409
7,2.455,0.18,0.091,0.056,0.025,0.0,0.0,0.158,0.105,0.053,4.831,14.545,5.075,5.861,0.317
10,5.167,0.051,0.167,0.014,0.014,0.0,0.0,0.0,0.0,0.0,5.444,12.0,4.277,4.844,0.324
2,2.625,0.232,0.0,0.171,0.0,0.0,0.0,0.25,0.25,0.0,5.057,4.375,3.555,1.807,0.467
2,2.833,0.865,0.0,0.05,0.0,0.0,0.0,0.083,0.0,0.083,5.362,13.333,4.382,5.373,0.194
0,1.6,0.029,0.0,0.1,0.025,0.0,0.0,0.0,0.0,0.0,5.125,8.0,3.689,3.26,0.211
15,5.833,0.222,0.167,0.024,0.0,0.0,0.0,0.095,0.0,0.095,5.325,21.0,4.836,8.47,0.239
5,6.333,0.086,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,5.148,27.0,4.394,10.844,0.135
5,5.0,0.052,0.4,0.092,0.0,0.0,0.0,0.0,0.0,0.0,5.737,15.2,4.331,6.122,0.3
0,8.0,0.232,0.0,0.109,0.018,0.0,0.0,0.167,0.0,0.167,5.327,18.333,4.007,7.391,0.208
11,3.4,0.071,0.2,0.11,0.0,0.0,0.0,0.1,0.1,0.0,6.012,16.4,4.407,6.575,0.586
1,2.222,0.057,0.333,0.041,0.017,0.0,0.0,0.091,0.0,0.091,5.446,13.444,4.796,5.454,0.255
9,3.667,0.132,0.0,0.13,0.022,0.0,0.0,0.0,0.0,0.0,6.641,15.333,4.522,6.22,0.462
5,3.143,0.068,0.0,0.087,0.0,0.0,0.0,0.143,0.143,0.0,5.739,9.857,4.234,4.024,0.364
2,7.0,0.055,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,5.638,14.5,4.06,5.883,0.583
11,3.444,0.149,0.111,0.046,0.008,0.0,0.0,0.056,0.056,0.056,5.26,14.556,4.875,5.88,0.274
5,4.0,0.039,0.2,0.048,0.0,0.0,0.0,0.0,0.0,0.0,5.857,16.8,4.431,6.806,0.268
11,15.0,0.153,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,5.396,91.0,4.511,36.448,0.237
1,3.25,0.251,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,4.556,9.0,4.277,3.628,0.407
3,3.333,0.04,0.333,0.057,0.029,0.0,0.0,0.0,0.0,0.0,5.0,11.667,3.555,4.713,0.188
9,4.833,0.101,0.0,0.069,0.0,0.0,0.0,0.091,0.182,0.0,5.983,19.333,4.754,7.802,0.277
6,4.0,0.179,0.333,0.146,0.0,0.0,0.0,0.25,0.25,0.0,6.042,16.0,3.871,6.492,0.706
3,5.0,0.281,1.0,0.094,0.0,0.0,0.0,0.0,0.0,0.0,6.094,32.0,3.466,12.838,0.333
5,2.4,0.037,0.2,0.051,0.013,0.0,0.0,0.0,0.167,0.0,5.179,15.6,4.357,6.302,0.333
2,3.75,0.029,0.25,0.091,0.0,0.0,0.0,0.333,0.667,0.0,5.227,16.5,4.19,6.661,0.5
1,1.6,0.039,0.6,0.075,0.0,0.0,0.0,0.0,0.0,0.0,5.623,10.6,3.97,4.308,0.222
3,2.75,0.036,0.5,0.088,0.018,0.0,0.0,0.0,0.0,0.0,5.404,14.25,4.043,5.763,0.526
6,3.556,0.988,0.0,0.063,0.009,0.0,0.0,0.2,0.0,0.2,5.153,12.333,4.71,4.984,0.347
6,3.273,0.129,0.273,0.032,0.006,0.0,0.0,0.0,0.0,0.0,5.477,14.091,5.043,5.714,0.353
5,2.545,0.03,0.182,0.05,0.005,0.0,0.0,0.045,0.045,0.045,4.736,18.273,5.303,7.369,0.456
2,2.222,0.048,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,5.75,7.556,4.22,3.087,0.444
1,2.2,0.467,0.0,0.085,0.012,0.0,0.0,0.5,0.25,0.25,4.549,8.2,4.407,3.319,0.423
1,27.0,0.035,1.0,0.057,0.0,0.0,0.0,0.0,0.0,0.0,4.868,53.0,3.97,21.253,0.2
5,4.5,0.093,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,6.091,11.0,3.784,4.455,0.368
4,2.667,0.018,0.333,0.023,0.023,0.0,0.0,0.0,0.0,0.0,6.326,14.333,3.761,5.817,0.4
0,1,0.158,0.0,0.0,0.0,0.0,0.0,0,0,0,4.75,4.0,1.386,1.7,0.0
9,7.429,0.157,0.0,0.017,0.009,0.0,0.0,0.048,0.0,0.048,4.609,16.429,4.745,6.589,0.152
0,6.5,0.153,0.0,0.122,0.02,0.0,0.0,0.143,0.0,0.143,5.347,12.25,3.892,4.965,0.217
4,7.25,0.243,0.25,0.063,0.0,0.0,0.0,0.0,0.0,0.0,6.271,12.0,3.871,4.875,0.231
2,1.6,0.083,0.0,0.122,0.0,0.0,0.0,0.0,0.0,0.0,5.024,8.2,3.714,3.348,0.1
6,1.455,0.04,0.0,0.09,0.0,0.0,0.0,0.0,0.222,0.0,4.866,6.091,4.205,2.478,0.25
2,3.25,0.208,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,6.208,6.0,3.178,2.5,0.267
2,1.667,0.07,0.111,0.089,0.0,0.0,0.0,0.0,0.0,0.0,5.253,8.778,4.369,3.587,0.652
1,3.5,0.104,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,6.4,15.0,3.401,6.12,0.176
10,5.667,0.124,0.333,0.039,0.007,0.0,0.0,0.214,0.143,0.071,5.157,25.5,5.03,10.258,0.353
5,4.2,0.897,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,5.72,10.0,3.912,4.048,0.391
3,1.6,0.031,0.2,0.094,0.0,0.0,0.0,0.0,0.0,0.2,5.415,10.6,3.97,4.331,0.409
0,1.333,0.047,0.5,0.106,0.0,0.0,0.0,0.5,0.5,0.0,4.957,7.833,3.85,3.201,0.6
3,5.333,0.167,0.167,0.089,0.0,0.0,0.0,0.0,0.0,0.0,6.089,9.333,4.025,3.826,0.36
3,2.5,0.051,0.083,0.109,0.0,0.0,0.0,0.059,0.059,0.0,5.372,11.417,4.92,4.646,0.491
19,6.889,0.086,0.222,0.087,0.0,0.0,0.0,0.05,0.0,0.05,6.338,23.0,5.333,9.27,0.196
7,3.5,0.05,0.5,0.051,0.0,0.0,0.0,0.0,0.067,0.0,5.051,29.5,4.771,11.834,0.149
1,1.0,0.351,1.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,5.222,18.0,2.89,7.222,0.111
0,3.0,0.007,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,5.64,25.0,3.912,10.056,0.227
2,2.833,0.039,0.333,0.096,0.0,0.0,0.0,0.0,0.0,0.0,5.413,17.333,4.644,6.983,0.34
3,6.333,0.018,0.0,0.103,0.0,0.0,0.0,0.0,0.333,0.0,5.647,22.667,4.22,9.143,0.367
7,8.333,0.021,0.0,0.087,0.0,0.0,0.0,0.2,0.1,0.1,5.339,42.333,4.844,16.996,0.471
1,2.0,0.101,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,5.091,5.5,3.497,2.212,0.278
3,6.5,0.285,0.25,0.048,0.0,0.0,0.0,0.0,0.0,0.0,6.095,10.5,3.738,4.257,0.389
9,5.25,0.143,0.25,0.055,0.0,0.0,0.0,0.067,0.067,0.0,5.087,15.875,4.844,6.419,0.333
3,5.0,0.009,0.5,0.079,0.0,0.0,0.0,0.0,0.0,0.0,5.632,19.0,3.638,7.653,0.263
5,2.5,0.41,0.0,0.054,0.0,0.0,0.0,0.2,0.2,0.0,5.541,9.25,3.611,3.754,0.267
6,3.556,0.039,0.444,0.07,0.007,0.0,0.0,0.0,0.0,0.0,5.106,15.778,4.956,6.359,0.311
1,12.0,0.98,0.0,0.068,0.0,0.0,0.0,0.5,0.5,0.0,5.425,36.5,4.29,14.671,0.583
1,1.6,0.034,0.2,0.066,0.0,0.0,0.0,0.0,0.0,0.0,5.671,15.2,4.331,6.164,0.286
10,4.111,0.447,0.111,0.05,0.017,0.0,0.0,0.143,0.143,0.0,5.694,13.444,4.796,5.45,0.5
4,7.333,0.043,0.333,0.09,0.0,0.0,0.0,0.0,0.0,0.0,5.866,22.333,4.205,9.011,0.267
2,3.0,0.066,1.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0,5.304,23.0,3.135,9.235,0.25
9,15.0,0.096,0.5,0.072,0.0,0.0,0.0,0.0,0.0,0.0,6.522,34.5,4.234,13.864,0.455
3,16.0,0.031,1.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,5.979,48.0,3.871,19.275,0.474
20,10.0,0.175,0.0,0.01,0.031,0.0,0.0,0.154,0.0,0.154,6.02,24.5,4.585,9.837,0.405
7,4.4,0.025,0.2,0.029,0.0,0.0,0.0,0.0,0.0,0.0,5.686,14.0,4.248,5.651,0.211
10,11.333,0.202,0.0,0.08,0.011,0.0,0.0,0.111,0.0,0.111,5.261,29.333,4.477,11.765,0.419
8,5.8,0.062,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,5.663,16.6,4.419,6.717,0.308
24,10.857,0.054,0.571,0.07,0.005,0.0,0.0,0.048,0.048,0.0,5.514,26.429,5.22,10.617,0.294
2,2.833,0.195,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,5.418,9.167,4.007,3.732,0.35
4,4.571,0.048,0.143,0.081,0.0,0.0,0.0,0.0,0.143,0.0,4.928,15.857,4.71,6.364,0.317
9,11.0,0.055,1.0,0.103,0.017,0.0,0.0,0.0,0.0,0.0,5.931,58.0,4.06,23.241,0.462
